  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.6310E-02      1.7214E+00      1.6237E+00      2.3207E+00      1.3166E-02      5.1364E+01      1.3724E+02      1.0000E+00
      2.1155E-03      1.3572E+00      1.2696E+00      2.1525E+00      1.1780E-03      6.8252E+01      1.1670E+02      1.0000E+00
      5.6398E-03      1.1915E+00      1.0556E+00      1.3939E+00      5.2432E-03      8.4744E+01      9.3077E+01      1.0000E+00
      4.7804E-03      1.1096E+00      1.0200E+00      1.2180E+00      4.7095E-03      8.7039E+01      9.2318E+01      1.0000E+00
      4.6946E-03      1.3248E+00      1.1310E+00      1.4655E+00      3.9239E-03      7.1722E+01      1.1173E+02      1.0000E+00
      4.6198E-03      1.1103E+00      1.0205E+00      1.2185E+00      4.5529E-03      8.7627E+01      9.2989E+01      1.0000E+00
      2.1411E-03      1.3340E+00      1.3414E+00      2.1388E+00      1.1871E-03      7.1126E+01      1.1997E+02      1.0000E+00
      4.7226E-03      1.3205E+00      1.1171E+00      1.4891E+00      3.9773E-03      7.5261E+01      1.0769E+02      1.0000E+00
      4.6228E-03      1.1131E+00      1.0206E+00      1.2240E+00      4.5520E-03      8.7782E+01      9.1633E+01      1.0000E+00
      5.6552E-03      1.1969E+00      1.0603E+00      1.4034E+00      5.2406E-03      8.1006E+01      9.5605E+01      1.0000E+00
      4.7877E-03      1.1123E+00      1.0208E+00      1.2234E+00      4.7151E-03      8.8474E+01      9.2156E+01      1.0000E+00
      4.3928E-03      1.0641E+00      1.0069E+00      1.1230E+00      4.3711E-03      8.8804E+01      9.1199E+01      1.0000E+00
      4.3212E-03      1.0649E+00      1.0060E+00      1.1153E+00      4.1932E-03      8.7210E+01      9.1998E+01      1.0000E+00
      4.3302E-03      1.0612E+00      1.0064E+00      1.1190E+00      4.3104E-03      8.8739E+01      9.1188E+01      1.0000E+00
      4.0464E-03      1.0521E+00      1.0042E+00      1.0905E+00      3.9260E-03      8.8334E+01      9.2553E+01      1.0000E+00
      5.0200E-03      1.4453E+00      1.2911E+00      1.8856E+00      3.2850E-03      5.4487E+01      1.1913E+02      1.0000E+00
      3.2825E-03      1.0809E+00      1.0334E+00      1.1931E+00      2.7904E-03      8.2725E+01      1.0397E+02      1.0000E+00
      6.6167E-03      1.7009E+00      1.5981E+00      2.3085E+00      3.2408E-03      5.3080E+01      1.3690E+02      1.0000E+00
      4.3445E-03      1.0679E+00      1.0078E+00      1.1276E+00      4.3089E-03      8.8118E+01      9.1929E+01      1.0000E+00
      4.0905E-03      1.0685E+00      1.0082E+00      1.1084E+00      3.9287E-03      8.5639E+01      9.5188E+01      1.0000E+00
      4.4317E-03      1.0715E+00      1.0085E+00      1.1367E+00      4.4001E-03      8.8269E+01      9.1672E+01      1.0000E+00
      4.4399E-03      1.0847E+00      1.0105E+00      1.1500E+00      4.2801E-03      8.5375E+01      9.3737E+01      1.0000E+00
      3.3331E-03      1.0706E+00      1.0192E+00      1.1681E+00      2.8843E-03      8.5324E+01      1.0071E+02      1.0000E+00
      6.8807E-03      1.6928E+00      1.6249E+00      2.3407E+00      3.4996E-03      5.1546E+01      1.3626E+02      1.0000E+00
      5.3840E-03      1.5384E+00      1.3742E+00      2.0034E+00      3.3728E-03      5.0258E+01      1.2303E+02      1.0000E+00
      2.1031E-03      1.3561E+00      1.2641E+00      2.1531E+00      1.1720E-03      6.7880E+01      1.1625E+02      1.0000E+00
      5.6163E-03      1.1949E+00      1.0568E+00      1.3984E+00      5.2330E-03      8.4806E+01      9.2962E+01      1.0000E+00
      4.7848E-03      1.1128E+00      1.0208E+00      1.2230E+00      4.7161E-03      8.7129E+01      9.2318E+01      1.0000E+00
      4.6786E-03      1.3285E+00      1.1338E+00      1.4718E+00      3.9024E-03      7.1562E+01      1.1199E+02      1.0000E+00
      4.6175E-03      1.1132E+00      1.0214E+00      1.2243E+00      4.5418E-03      8.7657E+01      9.3027E+01      1.0000E+00
      2.1436E-03      1.3339E+00      1.3505E+00      2.1444E+00      1.1858E-03      7.0794E+01      1.2029E+02      1.0000E+00
      4.7245E-03      1.3196E+00      1.1161E+00      1.4884E+00      3.9825E-03      7.5409E+01      1.0751E+02      1.0000E+00
      4.6174E-03      1.1110E+00      1.0201E+00      1.2209E+00      4.5526E-03      8.7920E+01      9.1507E+01      1.0000E+00
      5.6756E-03      1.1941E+00      1.0596E+00      1.3997E+00      5.2490E-03      8.0879E+01      9.5560E+01      1.0000E+00
      4.7814E-03      1.1092E+00      1.0199E+00      1.2187E+00      4.7068E-03      8.8571E+01      9.2146E+01      1.0000E+00
      4.4332E-03      1.0712E+00      1.0083E+00      1.1363E+00      4.4010E-03      8.8950E+01      9.1120E+01      1.0000E+00
      4.4418E-03      1.0842E+00      1.0098E+00      1.1500E+00      4.2804E-03      8.6130E+01      9.2954E+01      1.0000E+00
      4.3448E-03      1.0677E+00      1.0073E+00      1.1277E+00      4.3100E-03      8.8942E+01      9.1035E+01      1.0000E+00
      4.0913E-03      1.0682E+00      1.0073E+00      1.1090E+00      3.9307E-03      8.6421E+01      9.4370E+01      1.0000E+00
      5.3877E-03      1.5369E+00      1.3695E+00      2.0026E+00      3.3726E-03      5.0415E+01      1.2280E+02      1.0000E+00
      3.3316E-03      1.0708E+00      1.0201E+00      1.1674E+00      2.8823E-03      8.5417E+01      1.0101E+02      1.0000E+00
      6.8797E-03      1.6937E+00      1.6220E+00      2.3422E+00      3.4993E-03      5.1597E+01      1.3619E+02      1.0000E+00
      4.3257E-03      1.0615E+00      1.0066E+00      1.1194E+00      4.3067E-03      8.8787E+01      9.1272E+01      1.0000E+00
      4.0423E-03      1.0523E+00      1.0047E+00      1.0902E+00      3.9214E-03      8.7518E+01      9.3382E+01      1.0000E+00
      4.3895E-03      1.0643E+00      1.0071E+00      1.1234E+00      4.3678E-03      8.8575E+01      9.1423E+01      1.0000E+00
      4.3183E-03      1.0654E+00      1.0063E+00      1.1156E+00      4.1905E-03      8.6389E+01      9.2831E+01      1.0000E+00
      3.2811E-03      1.0808E+00      1.0321E+00      1.1940E+00      2.7899E-03      8.3003E+01      1.0367E+02      1.0000E+00
      6.6248E-03      1.7006E+00      1.6034E+00      2.3102E+00      3.2452E-03      5.2947E+01      1.3699E+02      1.0000E+00
      5.0213E-03      1.4468E+00      1.2965E+00      1.8878E+00      3.2836E-03      5.4226E+01      1.1934E+02      1.0000E+00
      1.3022E-02      1.2063E+00      1.0931E+00      1.5637E+00      9.3954E-03      7.2485E+01      1.0358E+02      1.0000E+00
      2.6315E-02      1.7211E+00      1.6263E+00      2.3207E+00      1.3166E-02      5.1315E+01      1.3729E+02      1.0000E+00
      2.0499E-02      1.6183E+00      1.4346E+00      2.5063E+00      1.0652E-02      5.3000E+01      1.1913E+02      1.0000E+00
      2.0494E-02      1.6182E+00      1.4320E+00      2.5063E+00      1.0647E-02      5.3099E+01      1.1904E+02      1.0000E+00
      1.3035E-02      1.2041E+00      1.0925E+00      1.5618E+00      9.4131E-03      7.2744E+01      1.0373E+02      1.0000E+00
      2.6335E-02      1.7229E+00      1.6218E+00      2.3181E+00      1.3194E-02      5.1341E+01      1.3724E+02      1.0000E+00
      2.1020E-03      1.3570E+00      1.2752E+00      2.1701E+00      1.1654E-03      6.8041E+01      1.1656E+02      1.0000E+00
      5.6368E-03      1.1920E+00      1.0558E+00      1.3945E+00      5.2412E-03      8.4647E+01      9.2970E+01      1.0000E+00
      4.7791E-03      1.1096E+00      1.0200E+00      1.2179E+00      4.7092E-03      8.7116E+01      9.2256E+01      1.0000E+00
      4.6837E-03      1.3268E+00      1.1326E+00      1.4711E+00      3.9063E-03      7.1713E+01      1.1188E+02      1.0000E+00
      4.6195E-03      1.1103E+00      1.0206E+00      1.2196E+00      4.5494E-03      8.7654E+01      9.3034E+01      1.0000E+00
      2.1502E-03      1.3391E+00      1.3651E+00      2.1737E+00      1.1826E-03      7.0291E+01      1.2047E+02      1.0000E+00
      4.7568E-03      1.3163E+00      1.1138E+00      1.4835E+00      4.0038E-03      7.5589E+01      1.0740E+02      1.0000E+00
      4.6498E-03      1.1087E+00      1.0192E+00      1.2146E+00      4.5841E-03      8.7700E+01      9.1784E+01      1.0000E+00
      5.8771E-03      1.1731E+00      1.0523E+00      1.3642E+00      5.4022E-03      8.0371E+01      9.5347E+01      1.0000E+00
      4.8740E-03      1.0931E+00      1.0164E+00      1.1967E+00      4.7798E-03      8.8214E+01      9.2508E+01      1.0000E+00
      4.3933E-03      1.0638E+00      1.0069E+00      1.1227E+00      4.3711E-03      8.8857E+01      9.1169E+01      1.0000E+00
      4.3253E-03      1.0643E+00      1.0059E+00      1.1148E+00      4.1968E-03      8.7245E+01      9.1928E+01      1.0000E+00
      4.3380E-03      1.0603E+00      1.0063E+00      1.1166E+00      4.3218E-03      8.8733E+01      9.1280E+01      1.0000E+00
      4.0646E-03      1.0501E+00      1.0038E+00      1.0862E+00      3.9509E-03      8.8505E+01      9.2260E+01      1.0000E+00
      5.0264E-03      1.4441E+00      1.2886E+00      1.8841E+00      3.2914E-03      5.4627E+01      1.1903E+02      1.0000E+00
      3.3149E-03      1.0793E+00      1.0357E+00      1.1955E+00      2.8250E-03      8.2083E+01      1.0426E+02      1.0000E+00
      6.6717E-03      1.7090E+00      1.5840E+00      2.2989E+00      3.2897E-03      5.3055E+01      1.3671E+02      1.0000E+00
      4.3756E-03      1.0644E+00      1.0071E+00      1.1214E+00      4.3387E-03      8.7815E+01      9.2100E+01      1.0000E+00
      4.1478E-03      1.0649E+00      1.0080E+00      1.0953E+00      3.9943E-03      8.4966E+01      9.5504E+01      1.0000E+00
      4.4935E-03      1.0582E+00      1.0063E+00      1.1145E+00      4.4658E-03      8.7853E+01      9.1895E+01      1.0000E+00
      4.5733E-03      1.0734E+00      1.0094E+00      1.1341E+00      4.3741E-03      8.4108E+01      9.4169E+01      1.0000E+00
      3.3957E-03      1.0758E+00      1.0172E+00      1.1806E+00      2.9428E-03      8.4710E+01      9.9933E+01      1.0000E+00
      7.1299E-03      1.7313E+00      1.6949E+00      2.3850E+00      3.6085E-03      4.9358E+01      1.3775E+02      1.0000E+00
      5.6580E-03      1.5209E+00      1.3922E+00      2.0223E+00      3.5049E-03      5.0058E+01      1.2232E+02      1.0000E+00
      3.8982E-03      1.2378E+00      1.1760E+00      1.3465E+00      2.9053E-03      7.0529E+01      1.2137E+02      1.0000E+00
      6.2245E-03      1.1249E+00      1.0396E+00      1.3165E+00      5.5290E-03      8.2702E+01      9.4795E+01      1.0000E+00
      4.8693E-03      1.0927E+00      1.0154E+00      1.1878E+00      4.6533E-03      8.5273E+01      9.2464E+01      1.0000E+00
      5.1384E-03      1.2518E+00      1.0839E+00      1.4063E+00      4.0779E-03      6.9202E+01      1.0613E+02      1.0000E+00
      4.4317E-03      1.0939E+00      1.0124E+00      1.1469E+00      4.1634E-03      8.3626E+01      9.5237E+01      1.0000E+00
      2.5301E-03      1.3309E+00      1.2107E+00      1.7607E+00      1.4938E-03      7.2981E+01      1.2167E+02      1.0000E+00
      3.4580E-03      1.0699E+00      1.0100E+00      1.1502E+00      3.0749E-03      8.5055E+01      9.7749E+01      1.0000E+00
      3.8770E-03      1.0562E+00      1.0049E+00      1.0928E+00      3.6776E-03      8.5855E+01      9.4917E+01      1.0000E+00
      4.4651E-03      1.0611E+00      1.0060E+00      1.1062E+00      4.3679E-03      8.7596E+01      9.2774E+01      1.0000E+00
      4.6657E-03      1.0616E+00      1.0070E+00      1.1247E+00      4.3806E-03      8.6784E+01      9.3803E+01      1.0000E+00
      4.1759E-03      1.0576E+00      1.0046E+00      1.0778E+00      4.0215E-03      8.6619E+01      9.3514E+01      1.0000E+00
      4.1602E-03      1.0577E+00      1.0043E+00      1.1223E+00      3.8381E-03      8.5821E+01      9.4687E+01      1.0000E+00
      6.0349E-03      1.4506E+00      1.2947E+00      1.9403E+00      3.7556E-03      5.3772E+01      1.1651E+02      1.0000E+00
      4.3717E-03      1.1872E+00      1.0833E+00      1.3989E+00      3.6375E-03      6.9639E+01      1.0268E+02      1.0000E+00
      9.0538E-03      1.5849E+00      1.6210E+00      1.8149E+00      4.6956E-03      5.3182E+01      1.4081E+02      1.0000E+00
      3.7994E-03      1.0319E+00      1.0020E+00      1.0651E+00      3.6605E-03      8.6631E+01      9.2781E+01      1.0000E+00
      3.4679E-03      1.0426E+00      1.0082E+00      1.1221E+00      3.2268E-03      8.4790E+01      9.3138E+01      1.0000E+00
      3.0515E-03      1.3085E+00      1.2131E+00      1.8303E+00      2.0111E-03      6.8996E+01      1.1640E+02      1.0000E+00
      1.3084E-02      1.2022E+00      1.0975E+00      1.5675E+00      9.4063E-03      7.2401E+01      1.0367E+02      1.0000E+00
      2.6455E-02      1.7239E+00      1.6300E+00      2.3171E+00      1.3274E-02      5.1077E+01      1.3741E+02      1.0000E+00
      2.0889E-02      1.5867E+00      1.4394E+00      2.4990E+00      1.1027E-02      5.4133E+01      1.1892E+02      1.0000E+00
      2.0478E-02      1.6081E+00      1.5455E+00      2.6589E+00      1.0916E-02      5.4267E+01      1.2348E+02      1.0000E+00
      3.2065E-03      1.6005E+00      1.2963E+00      1.8190E+00      2.1589E-03      5.7183E+01      1.2559E+02      1.0000E+00
      3.0488E-03      1.1737E+00      1.1114E+00      1.3516E+00      2.4104E-03      7.1696E+01      1.1405E+02      1.0000E+00
      4.0747E-03      1.0930E+00      1.0383E+00      1.2757E+00      3.7290E-03      8.3065E+01      9.7713E+01      1.0000E+00
      2.1553E-03      1.5690E+00      1.2781E+00      1.7349E+00      1.4999E-03      5.8418E+01      1.2426E+02      1.0000E+00
      1.7315E-03      1.2207E+00      1.0765E+00      1.3593E+00      1.3696E-03      7.7118E+01      1.1129E+02      1.0000E+00
      2.8842E-03      1.0734E+00      1.0071E+00      1.1487E+00      2.6480E-03      8.3957E+01      9.4549E+01      1.0000E+00
      3.5205E-03      1.0176E+00      1.0011E+00      1.0487E+00      3.4052E-03      8.8139E+01      9.1872E+01      1.0000E+00
      3.5897E-03      1.0076E+00      1.0003E+00      1.0166E+00      3.5446E-03      8.8536E+01      9.0827E+01      1.0000E+00
      3.1348E-03      1.0672E+00      1.0062E+00      1.1067E+00      2.9699E-03      8.5187E+01      9.3419E+01      1.0000E+00
      2.0908E-03      1.2218E+00      1.0809E+00      1.4062E+00      1.7182E-03      7.8351E+01      1.0951E+02      1.0000E+00
      3.2414E-03      1.7723E+00      1.4365E+00      1.9961E+00      1.9426E-03      5.0743E+01      1.3406E+02      1.0000E+00
      8.8624E-03      1.1732E+00      1.0505E+00      1.3694E+00      7.3007E-03      8.0931E+01      1.0129E+02      1.0000E+00
      9.5832E-03      1.1320E+00      1.0601E+00      1.3459E+00      8.7823E-03      8.1000E+01      1.0013E+02      1.0000E+00
      2.3283E-02      1.8416E+00      1.6058E+00      2.3355E+00      1.2824E-02      4.6994E+01      1.3671E+02      1.0000E+00
      6.5263E-02      1.1371E+00      1.0311E+00      1.2416E+00      5.7967E-02      7.7706E+01      1.0270E+02      1.0000E+00
      6.4649E-02      1.1447E+00      1.0417E+00      1.2783E+00      5.6655E-02      7.5591E+01      1.0421E+02      1.0000E+00
      6.4405E-02      1.1525E+00      1.0407E+00      1.2847E+00      5.6330E-02      7.5668E+01      1.0423E+02      1.0000E+00
      6.4387E-02      1.1529E+00      1.0417E+00      1.2840E+00      5.6353E-02      7.5477E+01      1.0447E+02      1.0000E+00
      6.4437E-02      1.1524E+00      1.0413E+00      1.2841E+00      5.6413E-02      7.5616E+01      1.0437E+02      1.0000E+00
      6.4503E-02      1.1519E+00      1.0418E+00      1.2841E+00      5.6478E-02      7.5557E+01      1.0444E+02      1.0000E+00
      6.4515E-02      1.1517E+00      1.0414E+00      1.2842E+00      5.6488E-02      7.5627E+01      1.0437E+02      1.0000E+00
      6.4547E-02      1.1515E+00      1.0418E+00      1.2840E+00      5.6516E-02      7.5572E+01      1.0444E+02      1.0000E+00
      6.4582E-02      1.1514E+00      1.0415E+00      1.2844E+00      5.6521E-02      7.5659E+01      1.0437E+02      1.0000E+00
      6.4667E-02      1.1507E+00      1.0417E+00      1.2830E+00      5.6651E-02      7.5586E+01      1.0441E+02      1.0000E+00
      6.4638E-02      1.1488E+00      1.0406E+00      1.2808E+00      5.6547E-02      7.5617E+01      1.0412E+02      1.0000E+00
      6.5086E-02      1.1430E+00      1.0329E+00      1.2369E+00      5.8066E-02      7.7570E+01      1.0262E+02      1.0000E+00
      2.3286E-02      1.8269E+00      1.6055E+00      2.3404E+00      1.2781E-02      4.7337E+01      1.3649E+02      1.0000E+00
      9.4982E-03      1.1294E+00      1.0580E+00      1.3405E+00      8.6955E-03      8.1207E+01      1.0003E+02      1.0000E+00
      8.7986E-03      1.1698E+00      1.0484E+00      1.3610E+00      7.2623E-03      8.0770E+01      1.0095E+02      1.0000E+00
      3.2308E-03      1.7625E+00      1.4335E+00      2.0011E+00      1.9261E-03      5.0765E+01      1.3422E+02      1.0000E+00
      2.0419E-03      1.2316E+00      1.0856E+00      1.4232E+00      1.6769E-03      7.8279E+01      1.0938E+02      1.0000E+00
      3.0731E-03      1.0798E+00      1.0082E+00      1.1329E+00      2.8927E-03      8.4758E+01      9.3509E+01      1.0000E+00
      3.5763E-03      1.0218E+00      1.0010E+00      1.0409E+00      3.5086E-03      8.7787E+01      9.1288E+01      1.0000E+00
      3.5859E-03      1.0203E+00      1.0007E+00      1.0332E+00      3.4988E-03      8.9038E+01      9.1935E+01      1.0000E+00
      3.0080E-03      1.0809E+00      1.0073E+00      1.1266E+00      2.7958E-03      8.4887E+01      9.3872E+01      1.0000E+00
      1.8406E-03      1.2435E+00      1.0889E+00      1.4186E+00      1.4680E-03      7.7181E+01      1.1093E+02      1.0000E+00
      2.3135E-03      1.6600E+00      1.3509E+00      1.8303E+00      1.5967E-03      5.4952E+01      1.2740E+02      1.0000E+00
      4.4391E-03      1.1657E+00      1.0637E+00      1.4261E+00      4.0004E-03      8.5192E+01      9.7287E+01      1.0000E+00
      3.3244E-03      1.1275E+00      1.1420E+00      1.3454E+00      2.6112E-03      7.1613E+01      1.1530E+02      1.0000E+00
      3.2866E-03      1.5877E+00      1.2731E+00      1.8279E+00      2.2046E-03      5.9593E+01      1.2333E+02      1.0000E+00
      6.0249E-03      1.1259E+00      1.0744E+00      1.3686E+00      5.3421E-03      7.7973E+01      1.0231E+02      1.0000E+00
      5.3804E-03      1.1683E+00      1.0694E+00      1.4465E+00      4.6561E-03      8.3727E+01      9.7664E+01      1.0000E+00
      2.2400E-03      1.8683E+00      1.5273E+00      2.0704E+00      1.4170E-03      4.6943E+01      1.3587E+02      1.0000E+00
      1.2711E-03      1.2923E+00      1.1314E+00      1.6318E+00      1.1009E-03      8.2714E+01      1.0366E+02      1.0000E+00
      1.2580E-03      1.3037E+00      1.1383E+00      1.6238E+00      1.0983E-03      7.9665E+01      1.0607E+02      1.0000E+00
      2.0787E-03      1.9748E+00      1.6106E+00      2.2290E+00      1.3077E-03      4.5468E+01      1.3737E+02      1.0000E+00
      5.0625E-03      1.1923E+00      1.0846E+00      1.5037E+00      4.4063E-03      8.3839E+01      1.0010E+02      1.0000E+00
      5.1345E-03      1.1816E+00      1.0784E+00      1.4813E+00      4.4728E-03      8.5010E+01      9.7985E+01      1.0000E+00
      2.2254E-03      1.8714E+00      1.5295E+00      2.0713E+00      1.4025E-03      4.7025E+01      1.3597E+02      1.0000E+00
      1.2869E-03      1.2826E+00      1.1261E+00      1.6169E+00      1.1100E-03      8.2976E+01      1.0374E+02      1.0000E+00
      1.2686E-03      1.2973E+00      1.1346E+00      1.6108E+00      1.1064E-03      7.9555E+01      1.0631E+02      1.0000E+00
      2.0592E-03      1.9893E+00      1.6216E+00      2.2555E+00      1.3005E-03      4.5228E+01      1.3744E+02      1.0000E+00
      5.0205E-03      1.1983E+00      1.0896E+00      1.5213E+00      4.3562E-03      8.3707E+01      1.0026E+02      1.0000E+00
      5.0952E-03      1.1871E+00      1.0826E+00      1.4966E+00      4.4280E-03      8.4972E+01      9.8084E+01      1.0000E+00
      2.2063E-03      1.8833E+00      1.5389E+00      2.0922E+00      1.3932E-03      4.6786E+01      1.3611E+02      1.0000E+00
      1.2879E-03      1.2820E+00      1.1255E+00      1.6127E+00      1.1122E-03      8.2721E+01      1.0392E+02      1.0000E+00
      1.2767E-03      1.2920E+00      1.1314E+00      1.6041E+00      1.1114E-03      7.9868E+01      1.0616E+02      1.0000E+00
      2.0883E-03      1.9692E+00      1.6047E+00      2.2201E+00      1.3139E-03      4.5698E+01      1.3714E+02      1.0000E+00
      5.0639E-03      1.1924E+00      1.0855E+00      1.5043E+00      4.4046E-03      8.3625E+01      1.0031E+02      1.0000E+00
      5.1085E-03      1.1850E+00      1.0807E+00      1.4896E+00      4.4479E-03      8.4823E+01      9.7812E+01      1.0000E+00
      2.1998E-03      1.8860E+00      1.5424E+00      2.0966E+00      1.3894E-03      4.6598E+01      1.3629E+02      1.0000E+00
      1.2667E-03      1.2944E+00      1.1331E+00      1.6360E+00      1.0965E-03      8.2598E+01      1.0378E+02      1.0000E+00
      1.2561E-03      1.3042E+00      1.1390E+00      1.6268E+00      1.0958E-03      7.9739E+01      1.0605E+02      1.0000E+00
      2.0778E-03      1.9752E+00      1.6110E+00      2.2293E+00      1.3069E-03      4.5454E+01      1.3739E+02      1.0000E+00
      5.0571E-03      1.1927E+00      1.0848E+00      1.5044E+00      4.4028E-03      8.3839E+01      1.0009E+02      1.0000E+00
      5.1212E-03      1.1829E+00      1.0791E+00      1.4837E+00      4.4594E-03      8.4939E+01      9.7961E+01      1.0000E+00
      2.2108E-03      1.8773E+00      1.5346E+00      2.0795E+00      1.3919E-03      4.6824E+01      1.3614E+02      1.0000E+00
      1.2727E-03      1.2855E+00      1.1274E+00      1.6197E+00      1.1004E-03      8.2798E+01      1.0374E+02      1.0000E+00
      1.2582E-03      1.2977E+00      1.1345E+00      1.6114E+00      1.0970E-03      7.9646E+01      1.0620E+02      1.0000E+00
      2.0774E-03      1.9722E+00      1.6076E+00      2.2228E+00      1.3048E-03      4.5515E+01      1.3731E+02      1.0000E+00
      5.0589E-03      1.1918E+00      1.0841E+00      1.5017E+00      4.4023E-03      8.3767E+01      1.0021E+02      1.0000E+00
      5.1081E-03      1.1840E+00      1.0801E+00      1.4874E+00      4.4446E-03      8.4845E+01      9.7912E+01      1.0000E+00
      2.1971E-03      1.8842E+00      1.5400E+00      2.0936E+00      1.3875E-03      4.6632E+01      1.3618E+02      1.0000E+00
      1.2730E-03      1.2853E+00      1.1270E+00      1.6167E+00      1.1002E-03      8.2589E+01      1.0394E+02      1.0000E+00
      1.2652E-03      1.2933E+00      1.1322E+00      1.6070E+00      1.1020E-03      7.9893E+01      1.0610E+02      1.0000E+00
      2.0820E-03      1.9704E+00      1.6059E+00      2.2197E+00      1.3074E-03      4.5602E+01      1.3725E+02      1.0000E+00
      5.0570E-03      1.1928E+00      1.0851E+00      1.5044E+00      4.3982E-03      8.3722E+01      1.0027E+02      1.0000E+00
      5.1066E-03      1.1849E+00      1.0807E+00      1.4894E+00      4.4473E-03      8.4852E+01      9.7815E+01      1.0000E+00
      2.1996E-03      1.8861E+00      1.5426E+00      2.0967E+00      1.3892E-03      4.6595E+01      1.3629E+02      1.0000E+00
      1.2667E-03      1.2944E+00      1.1331E+00      1.6360E+00      1.0965E-03      8.2595E+01      1.0378E+02      1.0000E+00
      1.2562E-03      1.3042E+00      1.1389E+00      1.6267E+00      1.0959E-03      7.9742E+01      1.0605E+02      1.0000E+00
      2.0784E-03      1.9748E+00      1.6106E+00      2.2288E+00      1.3074E-03      4.5463E+01      1.3738E+02      1.0000E+00
      5.0615E-03      1.1924E+00      1.0846E+00      1.5037E+00      4.4058E-03      8.3858E+01      1.0008E+02      1.0000E+00
      5.1344E-03      1.1816E+00      1.0784E+00      1.4812E+00      4.4728E-03      8.5011E+01      9.7985E+01      1.0000E+00
      2.2254E-03      1.8714E+00      1.5295E+00      2.0713E+00      1.4025E-03      4.7025E+01      1.3597E+02      1.0000E+00
      1.2869E-03      1.2826E+00      1.1261E+00      1.6169E+00      1.1100E-03      8.2976E+01      1.0374E+02      1.0000E+00
      1.2686E-03      1.2973E+00      1.1346E+00      1.6108E+00      1.1064E-03      7.9555E+01      1.0631E+02      1.0000E+00
      2.0592E-03      1.9893E+00      1.6216E+00      2.2555E+00      1.3004E-03      4.5228E+01      1.3744E+02      1.0000E+00
      5.0205E-03      1.1983E+00      1.0896E+00      1.5213E+00      4.3562E-03      8.3707E+01      1.0026E+02      1.0000E+00
      5.0951E-03      1.1871E+00      1.0826E+00      1.4966E+00      4.4280E-03      8.4971E+01      9.8084E+01      1.0000E+00
      2.2063E-03      1.8833E+00      1.5389E+00      2.0922E+00      1.3932E-03      4.6786E+01      1.3611E+02      1.0000E+00
      1.2879E-03      1.2820E+00      1.1255E+00      1.6127E+00      1.1122E-03      8.2720E+01      1.0392E+02      1.0000E+00
      1.2767E-03      1.2920E+00      1.1314E+00      1.6040E+00      1.1114E-03      7.9868E+01      1.0616E+02      1.0000E+00
      2.0883E-03      1.9692E+00      1.6046E+00      2.2200E+00      1.3139E-03      4.5699E+01      1.3714E+02      1.0000E+00
      5.0644E-03      1.1923E+00      1.0855E+00      1.5042E+00      4.4048E-03      8.3625E+01      1.0031E+02      1.0000E+00
      5.1107E-03      1.1847E+00      1.0807E+00      1.4893E+00      4.4492E-03      8.4833E+01      9.7833E+01      1.0000E+00
      2.2012E-03      1.8855E+00      1.5418E+00      2.0960E+00      1.3906E-03      4.6622E+01      1.3626E+02      1.0000E+00
      1.2699E-03      1.2930E+00      1.1318E+00      1.6316E+00      1.0998E-03      8.2536E+01      1.0381E+02      1.0000E+00
      1.2622E-03      1.3009E+00      1.1367E+00      1.6209E+00      1.1013E-03      7.9858E+01      1.0596E+02      1.0000E+00
      2.1120E-03      1.9592E+00      1.5968E+00      2.2045E+00      1.3282E-03      4.5776E+01      1.3705E+02      1.0000E+00
      5.2692E-03      1.1829E+00      1.0772E+00      1.4771E+00      4.5593E-03      8.4552E+01      1.0004E+02      1.0000E+00
      5.8861E-03      1.1269E+00      1.0676E+00      1.3852E+00      5.2354E-03      8.0955E+01      9.9295E+01      1.0000E+00
