  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      9.8679E-04      1.0377E+00      1.0055E+00      1.0595E+00      9.6099E-04      8.5099E+01      9.5832E+01      1.0000E+00
      1.0343E-03      1.0549E+00      1.0065E+00      1.0881E+00      1.0126E-03      8.5388E+01      9.4507E+01      1.0000E+00
      1.0051E-03      1.0256E+00      1.0012E+00      1.0467E+00      9.9902E-04      8.8791E+01      9.1117E+01      1.0000E+00
      9.9221E-04      1.0215E+00      1.0009E+00      1.0417E+00      9.8486E-04      8.9104E+01      9.0557E+01      1.0000E+00
      1.0323E-03      1.0550E+00      1.0038E+00      1.0908E+00      1.0023E-03      8.7629E+01      9.1825E+01      1.0000E+00
      9.6401E-04      1.0400E+00      1.0025E+00      1.0648E+00      9.3127E-04      8.8112E+01      9.2965E+01      1.0000E+00
      1.0080E-03      1.0050E+00      1.0012E+00      1.0116E+00      1.0014E-03      8.7182E+01      9.2724E+01      1.0000E+00
      9.9518E-04      1.0102E+00      1.0014E+00      1.0139E+00      9.8944E-04      8.7044E+01      9.3050E+01      1.0000E+00
      1.0351E-03      1.0131E+00      1.0028E+00      1.0222E+00      1.0154E-03      8.5683E+01      9.3283E+01      1.0000E+00
      1.0386E-03      1.0439E+00      1.0078E+00      1.0735E+00      9.8348E-04      8.4778E+01      9.7091E+01      1.0000E+00
      1.0423E-03      1.0520E+00      1.0083E+00      1.0779E+00      9.8368E-04      8.4593E+01      9.7371E+01      1.0000E+00
      1.2637E-03      1.0656E+00      1.0126E+00      1.1252E+00      1.1377E-03      8.1004E+01      9.3534E+01      1.0000E+00
      9.9885E-04      1.0327E+00      1.0048E+00      1.0485E+00      9.7582E-04      8.5180E+01      9.5514E+01      1.0000E+00
      1.0510E-03      1.0453E+00      1.0056E+00      1.0722E+00      1.0278E-03      8.5009E+01      9.4612E+01      1.0000E+00
      8.0433E-04      1.1176E+00      1.0249E+00      1.2493E+00      6.4456E-04      7.9593E+01      1.0248E+02      1.0000E+00
      1.5006E-03      1.6396E+00      1.5640E+00      2.2638E+00      8.2762E-04      5.1787E+01      1.3352E+02      1.0000E+00
      1.2470E-03      1.5029E+00      1.3915E+00      1.9727E+00      8.0433E-04      5.1027E+01      1.2399E+02      1.0000E+00
      3.9939E-03      1.1620E+00      1.1434E+00      1.2399E+00      3.0007E-03      7.4338E+01      1.1898E+02      1.0000E+00
      3.9805E-03      1.1466E+00      1.0359E+00      1.2468E+00      3.5274E-03      7.6835E+01      1.0356E+02      1.0000E+00
      7.9866E-04      1.1265E+00      1.0254E+00      1.2484E+00      6.3987E-04      7.9788E+01      1.0274E+02      1.0000E+00
      1.2325E-03      1.5419E+00      1.4045E+00      1.9947E+00      7.9338E-04      5.0251E+01      1.2560E+02      1.0000E+00
      1.4917E-03      1.5978E+00      1.5146E+00      2.2407E+00      8.3000E-04      5.3847E+01      1.3166E+02      1.0000E+00
      1.2650E-03      1.5107E+00      1.3520E+00      1.9953E+00      7.9448E-04      5.1721E+01      1.2160E+02      1.0000E+00
      7.9165E-04      1.0823E+00      1.0306E+00      1.1953E+00      6.7597E-04      8.3601E+01      1.0331E+02      1.0000E+00
      1.6425E-03      1.6676E+00      1.5737E+00      2.2996E+00      8.4463E-04      5.3007E+01      1.3509E+02      1.0000E+00
      9.9685E-04      1.0139E+00      1.0004E+00      1.0272E+00      9.9583E-04      8.9564E+01      9.0468E+01      1.0000E+00
      9.9935E-04      1.0144E+00      1.0004E+00      1.0281E+00      9.9829E-04      8.9730E+01      9.0287E+01      1.0000E+00
      9.9727E-04      1.0162E+00      1.0005E+00      1.0317E+00      9.9479E-04      8.9452E+01      9.0654E+01      1.0000E+00
      1.0022E-03      1.0172E+00      1.0005E+00      1.0329E+00      1.0002E-03      8.9602E+01      9.0428E+01      1.0000E+00
      1.0019E-03      1.0146E+00      1.0004E+00      1.0286E+00      1.0011E-03      8.9869E+01      9.0143E+01      1.0000E+00
      1.0044E-03      1.0150E+00      1.0004E+00      1.0293E+00      1.0035E-03      8.9931E+01      9.0083E+01      1.0000E+00
      1.0057E-03      1.0166E+00      1.0005E+00      1.0327E+00      1.0051E-03      8.9878E+01      9.0130E+01      1.0000E+00
      1.0076E-03      1.0171E+00      1.0006E+00      1.0339E+00      1.0065E-03      8.9956E+01      9.0091E+01      1.0000E+00
      9.9552E-04      1.0239E+00      1.0011E+00      1.0438E+00      9.8655E-04      8.8937E+01      9.1353E+01      1.0000E+00
      1.0142E-03      1.0280E+00      1.0013E+00      1.0499E+00      1.0069E-03      8.8959E+01      9.0974E+01      1.0000E+00
      9.6872E-04      1.0446E+00      1.0040E+00      1.0689E+00      9.3208E-04      8.6634E+01      9.4486E+01      1.0000E+00
      1.0489E-03      1.0586E+00      1.0053E+00      1.0973E+00      1.0142E-03      8.6065E+01      9.3187E+01      1.0000E+00
      1.0195E-03      1.0253E+00      1.0011E+00      1.0485E+00      1.0152E-03      8.9605E+01      9.0283E+01      1.0000E+00
      1.0109E-03      1.0231E+00      1.0010E+00      1.0450E+00      1.0064E-03      8.9720E+01      9.0458E+01      1.0000E+00
      1.0576E-03      1.0541E+00      1.0043E+00      1.0951E+00      1.0265E-03      8.6734E+01      9.2383E+01      1.0000E+00
      9.9127E-04      1.0429E+00      1.0032E+00      1.0700E+00      9.6113E-04      8.7525E+01      9.3350E+01      1.0000E+00
      1.0079E-03      1.0156E+00      1.0004E+00      1.0302E+00      1.0066E-03      8.9928E+01      9.0078E+01      1.0000E+00
      1.0122E-03      1.0156E+00      1.0004E+00      1.0302E+00      1.0111E-03      8.9913E+01      9.0083E+01      1.0000E+00
      1.0120E-03      1.0192E+00      1.0007E+00      1.0367E+00      1.0095E-03      8.9819E+01      9.0222E+01      1.0000E+00
      1.0188E-03      1.0198E+00      1.0007E+00      1.0378E+00      1.0167E-03      8.9857E+01      9.0129E+01      1.0000E+00
      1.0164E-03      1.0143E+00      1.0004E+00      1.0282E+00      1.0160E-03      8.9910E+01      9.0087E+01      1.0000E+00
      1.0203E-03      1.0124E+00      1.0003E+00      1.0248E+00      1.0202E-03      8.9907E+01      9.0089E+01      1.0000E+00
      1.0238E-03      1.0177E+00      1.0006E+00      1.0353E+00      1.0235E-03      8.9858E+01      9.0160E+01      1.0000E+00
      1.0268E-03      1.0162E+00      1.0005E+00      1.0325E+00      1.0262E-03      8.9782E+01      9.0240E+01      1.0000E+00
      1.0171E-03      1.0293E+00      1.0014E+00      1.0527E+00      1.0079E-03      8.9225E+01      9.0952E+01      1.0000E+00
      1.0381E-03      1.0332E+00      1.0017E+00      1.0608E+00      1.0295E-03      8.9183E+01      9.0674E+01      1.0000E+00
      9.9965E-04      1.0534E+00      1.0049E+00      1.0831E+00      9.6181E-04      8.6649E+01      9.4265E+01      1.0000E+00
      1.0850E-03      1.0681E+00      1.0066E+00      1.1172E+00      1.0468E-03      8.6071E+01      9.3047E+01      1.0000E+00
      1.0444E-03      1.0301E+00      1.0016E+00      1.0579E+00      1.0390E-03      8.9244E+01      9.0596E+01      1.0000E+00
      1.0357E-03      1.0265E+00      1.0013E+00      1.0503E+00      1.0300E-03      8.9279E+01      9.0877E+01      1.0000E+00
      1.0938E-03      1.0638E+00      1.0061E+00      1.1138E+00      1.0598E-03      8.6270E+01      9.2796E+01      1.0000E+00
      1.0234E-03      1.0508E+00      1.0046E+00      1.0828E+00      9.9050E-04      8.6899E+01      9.3942E+01      1.0000E+00
      4.0486E-03      1.1749E+00      1.0426E+00      1.2876E+00      3.5268E-03      7.6141E+01      1.0348E+02      1.0000E+00
      4.2004E-03      1.1543E+00      1.0420E+00      1.2177E+00      3.7741E-03      7.5796E+01      1.0379E+02      1.0000E+00
      7.9644E-04      1.0809E+00      1.0247E+00      1.1922E+00      6.8406E-04      8.4848E+01      1.0192E+02      1.0000E+00
      1.2945E-03      1.5334E+00      1.3856E+00      2.0287E+00      8.0753E-04      5.0583E+01      1.2313E+02      1.0000E+00
      1.6659E-03      1.6701E+00      1.5832E+00      2.3140E+00      8.6532E-04      5.2437E+01      1.3495E+02      1.0000E+00
      1.3132E-03      1.5184E+00      1.3584E+00      1.9935E+00      8.2477E-04      5.1189E+01      1.2203E+02      1.0000E+00
      8.2344E-04      1.0802E+00      1.0292E+00      1.1897E+00      7.0205E-04      8.3517E+01      1.0313E+02      1.0000E+00
      1.7367E-03      1.6528E+00      1.5730E+00      2.3155E+00      8.8062E-04      5.3855E+01      1.3485E+02      1.0000E+00
      4.4083E-03      1.2021E+00      1.0515E+00      1.2984E+00      3.8121E-03      7.6063E+01      1.0445E+02      1.0000E+00
      4.5939E-03      1.1778E+00      1.0485E+00      1.2278E+00      4.0815E-03      7.6117E+01      1.0474E+02      1.0000E+00
      8.3070E-04      1.0747E+00      1.0237E+00      1.1743E+00      7.1521E-04      8.4569E+01      1.0192E+02      1.0000E+00
      1.3585E-03      1.5613E+00      1.3953E+00      2.0449E+00      8.4115E-04      4.9691E+01      1.2393E+02      1.0000E+00
      1.7642E-03      1.6467E+00      1.5702E+00      2.3236E+00      9.1315E-04      5.3482E+01      1.3415E+02      1.0000E+00
      1.3761E-03      1.5487E+00      1.3757E+00      2.0133E+00      8.5769E-04      5.0024E+01      1.2316E+02      1.0000E+00
      8.5674E-04      1.0873E+00      1.0258E+00      1.1876E+00      7.3241E-04      8.3908E+01      1.0254E+02      1.0000E+00
      1.8337E-03      1.6336E+00      1.5702E+00      2.3308E+00      9.2520E-04      5.4623E+01      1.3430E+02      1.0000E+00
      1.0540E-03      1.0427E+00      1.0024E+00      1.0668E+00      1.0209E-03      8.8532E+01      9.2200E+01      1.0000E+00
      9.9327E-04      1.0221E+00      1.0011E+00      1.0518E+00      9.6055E-04      8.7751E+01      9.1512E+01      1.0000E+00
      1.2761E-03      1.4684E+00      1.3222E+00      1.9780E+00      8.0543E-04      5.3892E+01      1.1937E+02      1.0000E+00
      8.1323E-04      1.1073E+00      1.0413E+00      1.2465E+00      7.0011E-04      8.2280E+01      1.0438E+02      1.0000E+00
      1.6511E-03      1.7450E+00      1.5716E+00      2.2798E+00      8.6204E-04      5.0912E+01      1.3625E+02      1.0000E+00
      1.0091E-03      1.0201E+00      1.0055E+00      1.0569E+00      9.7728E-04      8.5329E+01      9.5410E+01      1.0000E+00
      1.1024E-03      1.0269E+00      1.0052E+00      1.0582E+00      1.0612E-03      8.4181E+01      9.4144E+01      1.0000E+00
      8.2519E-04      1.1206E+00      1.0307E+00      1.2783E+00      7.0848E-04      8.4295E+01      1.0032E+02      1.0000E+00
      1.7098E-03      1.7680E+00      1.7095E+00      2.3268E+00      8.8599E-04      4.7588E+01      1.3892E+02      1.0000E+00
      1.3676E-03      1.4569E+00      1.4002E+00      2.0257E+00      8.5335E-04      5.2089E+01      1.2077E+02      1.0000E+00
      3.9739E-03      1.1096E+00      1.0472E+00      1.2717E+00      3.4691E-03      7.6869E+01      1.0392E+02      1.0000E+00
      3.9574E-03      1.0291E+00      1.0021E+00      1.0641E+00      3.9210E-03      8.8690E+01      9.1525E+01      1.0000E+00
      3.9915E-03      1.1002E+00      1.0375E+00      1.2659E+00      3.4690E-03      7.7787E+01      1.0040E+02      1.0000E+00
      3.7809E-03      1.0346E+00      1.0036E+00      1.0784E+00      3.7003E-03      8.7111E+01      9.2170E+01      1.0000E+00
      1.1181E-03      1.0433E+00      1.0036E+00      1.0819E+00      1.0597E-03      8.8183E+01      9.4485E+01      1.0000E+00
      9.9462E-04      1.0445E+00      1.0073E+00      1.1248E+00      9.2975E-04      8.7181E+01      9.4822E+01      1.0000E+00
      1.4627E-03      1.3854E+00      1.2714E+00      1.9010E+00      9.2393E-04      5.6649E+01      1.1352E+02      1.0000E+00
      1.0631E-03      1.1826E+00      1.1036E+00      1.4155E+00      8.7804E-04      6.8357E+01      1.0597E+02      1.0000E+00
      2.2078E-03      1.5870E+00      1.6108E+00      1.8350E+00      1.1347E-03      5.3674E+01      1.4051E+02      1.0000E+00
      8.2089E-04      1.0543E+00      1.0097E+00      1.1421E+00      7.6241E-04      8.5048E+01      9.3028E+01      1.0000E+00
      7.6467E-04      1.3172E+00      1.2099E+00      1.7821E+00      5.1529E-04      6.7310E+01      1.1748E+02      1.0000E+00
      3.8805E-03      1.1269E+00      1.0703E+00      1.3417E+00      3.1925E-03      7.2213E+01      1.0284E+02      1.0000E+00
      3.4716E-03      1.0493E+00      1.0093E+00      1.1237E+00      3.3185E-03      8.4839E+01      9.4011E+01      1.0000E+00
      3.9540E-03      1.0505E+00      1.0052E+00      1.1030E+00      3.8668E-03      8.8340E+01      9.2911E+01      1.0000E+00
      4.1665E-03      1.0823E+00      1.0114E+00      1.1425E+00      4.0118E-03      8.6000E+01      9.4964E+01      1.0000E+00
      3.6662E-03      1.0404E+00      1.0068E+00      1.1046E+00      3.5682E-03      8.6585E+01      9.3674E+01      1.0000E+00
      3.7738E-03      1.0671E+00      1.0121E+00      1.1492E+00      3.5563E-03      8.5888E+01      9.6778E+01      1.0000E+00
      4.5865E-03      1.1000E+00      1.0144E+00      1.1733E+00      4.4143E-03      8.4906E+01      9.4484E+01      1.0000E+00
      4.9617E-03      1.0873E+00      1.0146E+00      1.1832E+00      4.7964E-03      8.6680E+01      9.1554E+01      1.0000E+00
      4.8540E-03      1.2323E+00      1.0746E+00      1.3165E+00      4.2057E-03      7.2227E+01      1.0715E+02      1.0000E+00
      5.7936E-03      1.1163E+00      1.0276E+00      1.2593E+00      5.2501E-03      8.2713E+01      9.3286E+01      1.0000E+00
      3.2855E-03      1.0552E+00      1.0089E+00      1.1299E+00      3.1415E-03      8.5379E+01      9.3063E+01      1.0000E+00
      3.0658E-03      1.0634E+00      1.0144E+00      1.1655E+00      2.8119E-03      8.2965E+01      9.4170E+01      1.0000E+00
      2.6621E-03      1.3592E+00      1.2102E+00      1.8544E+00      1.6423E-03      6.9857E+01      1.1935E+02      1.0000E+00
      1.0249E-03      1.0101E+00      1.0002E+00      1.0200E+00      1.0246E-03      8.9892E+01      9.0100E+01      1.0000E+00
      1.0289E-03      1.0077E+00      1.0001E+00      1.0150E+00      1.0269E-03      8.9796E+01      9.0122E+01      1.0000E+00
      1.0324E-03      1.0146E+00      1.0004E+00      1.0286E+00      1.0313E-03      8.9739E+01      9.0236E+01      1.0000E+00
      1.0406E-03      1.0108E+00      1.0003E+00      1.0223E+00      1.0395E-03      8.9653E+01      9.0365E+01      1.0000E+00
      1.0274E-03      1.0060E+00      1.0001E+00      1.0138E+00      1.0180E-03      8.9603E+01      9.0642E+01      1.0000E+00
      9.9628E-04      1.0231E+00      1.0022E+00      1.0523E+00      9.5940E-04      8.7714E+01      9.3585E+01      1.0000E+00
      1.0529E-03      1.0049E+00      1.0001E+00      1.0141E+00      1.0452E-03      8.9294E+01      9.0539E+01      1.0000E+00
      1.0802E-03      1.0327E+00      1.0016E+00      1.0512E+00      1.0493E-03      8.7423E+01      9.2162E+01      1.0000E+00
      1.0424E-03      1.0271E+00      1.0012E+00      1.0502E+00      1.0341E-03      8.9507E+01      9.0434E+01      1.0000E+00
      1.0653E-03      1.0272E+00      1.0012E+00      1.0491E+00      1.0592E-03      8.9352E+01      9.0670E+01      1.0000E+00
      1.0301E-03      1.0546E+00      1.0047E+00      1.0885E+00      9.9249E-04      8.7291E+01      9.3657E+01      1.0000E+00
      1.1158E-03      1.0665E+00      1.0058E+00      1.1135E+00      1.0809E-03      8.7121E+01      9.2246E+01      1.0000E+00
      1.0811E-03      1.0197E+00      1.0011E+00      1.0368E+00      1.0720E-03      8.8287E+01      9.2077E+01      1.0000E+00
      1.0981E-03      1.0249E+00      1.0034E+00      1.0445E+00      1.0707E-03      8.5732E+01      9.4610E+01      1.0000E+00
      1.1214E-03      1.0647E+00      1.0083E+00      1.1009E+00      1.0929E-03      8.4941E+01      9.5089E+01      1.0000E+00
      1.0324E-03      1.0566E+00      1.0141E+00      1.0987E+00      9.6588E-04      8.3920E+01      9.9390E+01      1.0000E+00
      3.9645E-03      1.1560E+00      1.0408E+00      1.3330E+00      3.3624E-03      7.6428E+01      1.0241E+02      1.0000E+00
      4.2625E-03      1.1161E+00      1.0371E+00      1.1958E+00      3.8364E-03      7.6387E+01      1.0466E+02      1.0000E+00
      8.1374E-04      1.1035E+00      1.0314E+00      1.2381E+00      6.9629E-04      8.4496E+01      1.0276E+02      1.0000E+00
      1.6820E-03      1.7141E+00      1.6082E+00      2.3042E+00      8.7898E-04      5.0633E+01      1.3626E+02      1.0000E+00
      1.3240E-03      1.4852E+00      1.3661E+00      2.0159E+00      8.2769E-04      5.2337E+01      1.2098E+02      1.0000E+00
      1.3283E-03      1.4863E+00      1.3821E+00      1.9970E+00      8.4433E-04      5.1879E+01      1.2243E+02      1.0000E+00
      8.4161E-04      1.0996E+00      1.0248E+00      1.2440E+00      7.1479E-04      8.3913E+01      1.0099E+02      1.0000E+00
      1.7598E-03      1.6835E+00      1.6118E+00      2.3019E+00      8.8443E-04      5.2336E+01      1.3659E+02      1.0000E+00
      4.6730E-03      1.1959E+00      1.0527E+00      1.2572E+00      4.0888E-03      7.6157E+01      1.0487E+02      1.0000E+00
      4.5956E-03      1.2076E+00      1.0593E+00      1.2683E+00      3.9741E-03      7.5373E+01      1.0617E+02      1.0000E+00
      8.6109E-04      1.0846E+00      1.0261E+00      1.1783E+00      7.3889E-04      8.3786E+01      1.0269E+02      1.0000E+00
      1.4052E-03      1.5646E+00      1.3821E+00      2.0372E+00      8.6963E-04      4.9836E+01      1.2360E+02      1.0000E+00
      1.8465E-03      1.6309E+00      1.5589E+00      2.3329E+00      9.4245E-04      5.4656E+01      1.3372E+02      1.0000E+00
      1.3940E-03      1.5797E+00      1.4212E+00      2.0388E+00      8.7153E-04      4.8665E+01      1.2567E+02      1.0000E+00
      8.5824E-04      1.1035E+00      1.0178E+00      1.1986E+00      7.3025E-04      8.3418E+01      1.0061E+02      1.0000E+00
      1.8458E-03      1.6060E+00      1.5764E+00      2.3449E+00      9.2976E-04      5.5312E+01      1.3372E+02      1.0000E+00
      4.2530E-03      1.0961E+00      1.0233E+00      1.1779E+00      3.7688E-03      8.1456E+01      1.0189E+02      1.0000E+00
      4.3847E-03      1.1595E+00      1.0371E+00      1.2368E+00      3.8399E-03      8.0431E+01      1.0295E+02      1.0000E+00
      4.8043E-03      1.1037E+00      1.0171E+00      1.2025E+00      4.2332E-03      8.1670E+01      9.5402E+01      1.0000E+00
      9.0185E-04      1.0803E+00      1.0309E+00      1.1309E+00      8.1771E-04      8.0870E+01      1.0390E+02      1.0000E+00
      1.7982E-03      1.5921E+00      1.4163E+00      2.1556E+00      1.0262E-03      5.6050E+01      1.2965E+02      1.0000E+00
      1.8307E-03      1.5107E+00      1.3763E+00      2.1650E+00      1.0335E-03      6.0393E+01      1.2645E+02      1.0000E+00
      3.2456E-03      1.0955E+00      1.0293E+00      1.2235E+00      2.7806E-03      8.4512E+01      1.0250E+02      1.0000E+00
      6.6368E-03      1.7150E+00      1.6098E+00      2.3039E+00      3.4504E-03      5.0719E+01      1.3641E+02      1.0000E+00
      5.2010E-03      1.4776E+00      1.3582E+00      1.9803E+00      3.2964E-03      5.2327E+01      1.2109E+02      1.0000E+00
      5.3100E-03      1.4552E+00      1.3398E+00      1.9662E+00      3.3985E-03      5.3784E+01      1.2027E+02      1.0000E+00
      3.4660E-03      1.1452E+00      1.0407E+00      1.3097E+00      2.8430E-03      8.4093E+01      1.0468E+02      1.0000E+00
      6.6588E-03      1.7022E+00      1.5531E+00      2.2409E+00      3.6116E-03      5.1096E+01      1.3505E+02      1.0000E+00
      5.0334E-03      1.0795E+00      1.0133E+00      1.1768E+00      4.9186E-03      8.9006E+01      9.1405E+01      1.0000E+00
      4.9062E-03      1.0848E+00      1.0133E+00      1.1766E+00      4.7922E-03      8.8716E+01      9.1328E+01      1.0000E+00
      5.7236E-03      1.1120E+00      1.0259E+00      1.2433E+00      5.2715E-03      8.2136E+01      9.3691E+01      1.0000E+00
      4.9291E-03      1.2048E+00      1.0555E+00      1.2808E+00      4.3085E-03      7.7567E+01      1.0440E+02      1.0000E+00
      4.8983E-03      1.0652E+00      1.0100E+00      1.1511E+00      4.8000E-03      8.9024E+01      9.1090E+01      1.0000E+00
      4.7530E-03      1.0789E+00      1.0124E+00      1.1703E+00      4.4266E-03      8.5861E+01      9.3684E+01      1.0000E+00
      5.1394E-03      1.2062E+00      1.0527E+00      1.2762E+00      4.5260E-03      7.6925E+01      1.0345E+02      1.0000E+00
      6.3672E-03      1.0787E+00      1.0327E+00      1.2499E+00      5.5100E-03      7.9833E+01      9.7010E+01      1.0000E+00
      2.2361E-03      1.4346E+00      1.2928E+00      2.0389E+00      1.3002E-03      6.5300E+01      1.2296E+02      1.0000E+00
      2.3888E-03      1.4600E+00      1.3475E+00      2.0858E+00      1.4123E-03      6.1311E+01      1.2453E+02      1.0000E+00
      3.6247E-03      1.1717E+00      1.0553E+00      1.3125E+00      2.9675E-03      8.0698E+01      1.0785E+02      1.0000E+00
      6.2464E-03      1.5930E+00      1.4098E+00      2.0280E+00      3.5419E-03      5.6246E+01      1.3166E+02      1.0000E+00
      5.8751E-03      1.3642E+00      1.2639E+00      1.9035E+00      3.7171E-03      6.5490E+01      1.2049E+02      1.0000E+00
      3.0788E-03      1.0407E+00      1.0084E+00      1.1134E+00      2.9784E-03      8.6028E+01      9.4134E+01      1.0000E+00
      2.9638E-03      1.0602E+00      1.0065E+00      1.1196E+00      2.8390E-03      8.6473E+01      9.1389E+01      1.0000E+00
      2.5712E-03      1.0889E+00      1.0090E+00      1.1361E+00      2.3664E-03      8.4118E+01      9.3725E+01      1.0000E+00
      1.7339E-03      1.1880E+00      1.0811E+00      1.3227E+00      1.3509E-03      7.8414E+01      1.1203E+02      1.0000E+00
      2.5401E-03      1.6200E+00      1.3174E+00      1.9509E+00      1.5791E-03      5.6165E+01      1.2834E+02      1.0000E+00
      5.1426E-03      1.0804E+00      1.0528E+00      1.2861E+00      4.5142E-03      7.9225E+01      1.0146E+02      1.0000E+00
      4.8970E-03      1.0977E+00      1.0505E+00      1.3075E+00      4.1292E-03      8.1372E+01      1.0295E+02      1.0000E+00
      2.1462E-03      1.6738E+00      1.3631E+00      2.0913E+00      1.3030E-03      5.4043E+01      1.2921E+02      1.0000E+00
      1.2475E-03      1.1003E+00      1.0520E+00      1.2057E+00      1.0578E-03      8.0297E+01      1.0748E+02      1.0000E+00
      1.3173E-03      1.0924E+00      1.0482E+00      1.2038E+00      1.1185E-03      7.9306E+01      1.0671E+02      1.0000E+00
      2.5661E-03      1.6381E+00      1.3815E+00      2.1871E+00      1.4386E-03      5.6871E+01      1.2918E+02      1.0000E+00
      6.7556E-03      1.1386E+00      1.0452E+00      1.2401E+00      5.6059E-03      8.1360E+01      1.0675E+02      1.0000E+00
      1.0665E-02      1.3082E+00      1.0882E+00      1.4321E+00      8.5300E-03      7.2625E+01      1.0495E+02      1.0000E+00
      1.5102E-02      1.0864E+00      1.0259E+00      1.2202E+00      1.3950E-02      8.1824E+01      9.6216E+01      1.0000E+00
      1.3867E-02      1.0512E+00      1.0187E+00      1.1598E+00      1.2502E-02      8.3764E+01      9.9017E+01      1.0000E+00
      1.5352E-02      1.1436E+00      1.0518E+00      1.3199E+00      1.3203E-02      7.5212E+01      1.0451E+02      1.0000E+00
      1.5857E-02      1.1230E+00      1.0347E+00      1.2503E+00      1.4030E-02      7.6891E+01      1.0259E+02      1.0000E+00
      1.5861E-02      1.1243E+00      1.0348E+00      1.2520E+00      1.4024E-02      7.6853E+01      1.0264E+02      1.0000E+00
      1.5371E-02      1.1443E+00      1.0509E+00      1.3174E+00      1.3231E-02      7.5220E+01      1.0448E+02      1.0000E+00
      1.3895E-02      1.0547E+00      1.0184E+00      1.1612E+00      1.2518E-02      8.3674E+01      9.9098E+01      1.0000E+00
      1.5148E-02      1.0827E+00      1.0244E+00      1.2113E+00      1.3998E-02      8.1828E+01      9.6191E+01      1.0000E+00
      1.0712E-02      1.3025E+00      1.0854E+00      1.4318E+00      8.5684E-03      7.2762E+01      1.0482E+02      1.0000E+00
      6.7873E-03      1.1336E+00      1.0443E+00      1.2287E+00      5.6429E-03      8.1389E+01      1.0665E+02      1.0000E+00
      2.5857E-03      1.6276E+00      1.3802E+00      2.1882E+00      1.4494E-03      5.7181E+01      1.2892E+02      1.0000E+00
      1.3227E-03      1.0964E+00      1.0468E+00      1.2062E+00      1.1218E-03      7.9458E+01      1.0654E+02      1.0000E+00
      1.2498E-03      1.0986E+00      1.0531E+00      1.1996E+00      1.0603E-03      8.0007E+01      1.0774E+02      1.0000E+00
      2.1411E-03      1.6802E+00      1.3636E+00      2.0962E+00      1.2964E-03      5.3995E+01      1.2930E+02      1.0000E+00
      4.8950E-03      1.0983E+00      1.0529E+00      1.3105E+00      4.1226E-03      8.1001E+01      1.0329E+02      1.0000E+00
      5.1403E-03      1.0830E+00      1.0528E+00      1.2912E+00      4.5206E-03      7.9330E+01      1.0117E+02      1.0000E+00
      2.5445E-03      1.6235E+00      1.3224E+00      1.9501E+00      1.5824E-03      5.5872E+01      1.2860E+02      1.0000E+00
      1.7343E-03      1.1948E+00      1.0817E+00      1.3348E+00      1.3493E-03      7.8289E+01      1.1205E+02      1.0000E+00
      2.5786E-03      1.0975E+00      1.0105E+00      1.1522E+00      2.3674E-03      8.3949E+01      9.3867E+01      1.0000E+00
      2.9864E-03      1.0719E+00      1.0088E+00      1.1408E+00      2.8521E-03      8.6243E+01      9.1630E+01      1.0000E+00
      3.1246E-03      1.0565E+00      1.0112E+00      1.1420E+00      3.0195E-03      8.5777E+01      9.3897E+01      1.0000E+00
      2.8309E-03      1.1117E+00      1.0221E+00      1.2193E+00      2.6133E-03      8.6103E+01      9.7561E+01      1.0000E+00
      2.1924E-03      1.1738E+00      1.0497E+00      1.3283E+00      1.8030E-03      8.2439E+01      1.0594E+02      1.0000E+00
      8.6103E-04      1.6582E+00      1.3840E+00      2.0808E+00      4.8120E-04      5.6339E+01      1.3125E+02      1.0000E+00
      5.2186E-04      1.1612E+00      1.0782E+00      1.3167E+00      4.0751E-04      8.0800E+01      1.1127E+02      1.0000E+00
      7.1549E-04      1.0823E+00      1.0082E+00      1.1315E+00      6.6892E-04      8.6028E+01      9.3724E+01      1.0000E+00
      7.8877E-04      1.0709E+00      1.0090E+00      1.1435E+00      7.5908E-04      8.7613E+01      9.1949E+01      1.0000E+00
      8.5888E-04      1.0514E+00      1.0082E+00      1.1285E+00      8.2268E-04      8.6458E+01      9.2387E+01      1.0000E+00
      9.5929E-04      1.0306E+00      1.0058E+00      1.0946E+00      9.2541E-04      8.6701E+01      9.3542E+01      1.0000E+00
      1.0377E-03      1.0244E+00      1.0026E+00      1.0591E+00      1.0120E-03      8.7549E+01      9.3299E+01      1.0000E+00
      1.0557E-03      1.0157E+00      1.0013E+00      1.0263E+00      1.0489E-03      8.7405E+01      9.2451E+01      1.0000E+00
      1.0346E-03      1.0065E+00      1.0009E+00      1.0148E+00      1.0298E-03      8.7700E+01      9.2221E+01      1.0000E+00
      1.0241E-03      1.0106E+00      1.0006E+00      1.0143E+00      1.0165E-03      8.8163E+01      9.1774E+01      1.0000E+00
      1.0319E-03      1.0213E+00      1.0011E+00      1.0357E+00      1.0235E-03      8.8273E+01      9.1837E+01      1.0000E+00
      1.0296E-03      1.0227E+00      1.0015E+00      1.0417E+00      1.0247E-03      8.7827E+01      9.2056E+01      1.0000E+00
      1.0131E-03      1.0232E+00      1.0016E+00      1.0376E+00      1.0053E-03      8.7481E+01      9.2515E+01      1.0000E+00
      1.0021E-03      1.0129E+00      1.0008E+00      1.0219E+00      9.9785E-04      8.7975E+01      9.1951E+01      1.0000E+00
